X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
-77.0082634099667,38.8792941612244,24025872,2024/02/19 15:02:41+00,DAY,OTHERS,THEFT/OTHER,1 - 69 BLOCK OF I STREET SE,399283.19,134605.96,6,8F,,,Cluster 27,007202 2,007202,Precinct 131,38.8792863775,-77.0082611251,CAPITOL RIVERFRONT,2024/02/19 13:40:00+00,2024/02/19 14:10:00+00,491234890,
-77.0416784728471,38.9081459639008,24006551,2024/01/13 22:29:22+00,EVENING,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF 18TH STREET NW,396385.26,137809.53,2,2B,2,208,Cluster 6,010700 2,010700,Precinct 15,38.9081381756,-77.0416761758,,2024/01/13 18:09:00+00,2024/01/13 20:22:00+00,491234902,
-77.0441489691382,38.9093726239182,24008247,2024/01/17 17:12:37+00,DAY,OTHERS,THEFT/OTHER,1 - 7 BLOCK OF DUPONT CIRCLE NW,396171.05,137945.8,2,2B,2,208,Cluster 6,005502 3,005502,Precinct 14,38.9093648355,-77.0441466713,DUPONT CIRCLE,2024/01/17 16:15:00+00,2024/01/17 16:19:00+00,491234907,
-77.0335743533346,38.9215635185297,24010216,2024/01/22 03:53:08+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1400 - 1499 BLOCK OF CHAPIN STREET NW,397088.71,139298.7,1,1B,3,304,Cluster 2,003701 2,003701,Precinct 23,38.9215557272,-77.033572058,,2024/01/21 18:11:00+00,2024/01/21 19:47:00+00,491234908,
-77.0278058997177,38.9042169532349,24013357,2024/01/27 14:32:34+00,DAY,OTHERS,ASSAULT W/DANGEROUS WEAPON,1106 - 1199 BLOCK OF MASSACHUSETTS AVENUE NW,397588.35,137372.92,2,2F,3,307,Cluster 8,005004 3,005004,Precinct 17,38.9042091652,-77.0278036073,,2024/01/27 11:38:00+00,2024/01/27 14:32:00+00,491234980,
-77.0249378999705,38.9003717529357,24002890,2024/01/18 16:56:08+00,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF PALMER ALLEY NW,397837,136946,2,2C,2,209,Cluster 8,005802 5,005802,Precinct 129,38.9003639656,-77.0249356086,DOWNTOWN,2024/01/06 17:11:00+00,2024/01/06 20:16:00+00,491235028,
-77.0250020612202,38.9041725451876,24003684,2024/01/08 12:12:37+00,DAY,OTHERS,BURGLARY,900 - 999 BLOCK OF L STREET NW,397831.55,137367.92,2,2G,3,307,Cluster 8,004902 3,004902,Precinct 129,38.9041647571,-77.0249997696,,2023/07/21 21:49:00+00,2024/01/04 06:01:00+00,491235029,
-77.0105980883863,38.9202385928113,24015449,2024/01/31 09:29:04+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1 - 99 BLOCK OF ADAMS STREET NW,399081.14,139151.14,5,5E,3,306,Cluster 21,003301 1,003301,Precinct 135,38.9202308009,-77.0105958003,,2024/01/31 07:23:00+00,2024/01/31 08:39:00+00,491235073,
-77.040093352533,38.907249287097,24019298,2024/02/07 07:59:57+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1700 - 1799 BLOCK OF N STREET NW,396522.7,137709.93,2,2B,2,208,Cluster 6,010700 2,010700,Precinct 15,38.9072414989,-77.0400910561,,2024/02/07 06:55:00+00,2024/02/07 07:15:00+00,491235075,
-77.0296251087437,38.9129840597362,24029710,2024/02/26 19:45:27+00,DAY,OTHERS,THEFT F/AUTO,1700 - 1721 BLOCK OF 13TH STREET NW,397430.87,138346.19,2,2F,3,307,Cluster 7,005001 1,005001,Precinct 16,38.91297627,-77.0296228152,,2024/02/26 14:30:00+00,2024/02/26 18:12:00+00,491235080,
-76.9949788763387,38.880283557425,24010351,2024/01/21 23:42:02+00,EVENING,OTHERS,THEFT F/AUTO,700 - 799 BLOCK OF 8TH STREET SE,400435.87,134715.77,6,6B,1,106,Cluster 26,007000 2,007000,Precinct 90,38.880275773,-76.9949765956,CAPITOL HILL,2024/01/21 19:15:00+00,2024/01/21 21:15:00+00,491235152,
-77.0229450131968,38.9161487499584,24021381,2024/02/11 00:34:18+00,EVENING,GUN,ROBBERY,1900 - 1999 BLOCK OF 8TH STREET NW,398010.31,138697.33,1,1B,3,305,Cluster 3,004402 2,004402,Precinct 137,38.9161409594,-77.0229427215,,2024/02/10 22:53:00+00,2024/02/11 00:00:00+00,491235155,
-77.0570374919127,38.9056671333183,24025650,2024/02/19 01:32:13+00,EVENING,OTHERS,THEFT/OTHER,1200 - 1225 BLOCK OF 28TH STREET NW,395052.94,137535.08,2,2E,2,206,Cluster 4,000101 1,000101,Precinct 5,38.9056593461,-77.0570351903,GEORGETOWN,2024/02/19 00:30:00+00,2024/02/19 00:42:00+00,491235157,
-76.9869141410411,38.8784053535592,24015447,2024/01/31 07:36:03+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF K STREET SE,401135.659359007,134507.344474254,6,6B,1,106,Cluster 26,007100 1,007100,Precinct 91,38.878397569,-76.9869118634,,2024/01/30 00:00:00+00,2024/01/30 14:20:00+00,491235159,
-77.0016585161123,38.9336677581304,24420606,2024/02/16 12:22:08+00,DAY,OTHERS,THEFT F/AUTO,3400 - 3699 BLOCK OF HAREWOOD ROAD NE,399856.4,140641.84,5,5A,4,405,Cluster 21,002302 2,002302,Precinct 44,38.9336599632,-77.00165623,,2023/12/24 17:10:00+00,2023/12/24 18:00:00+00,491235181,
-77.0560539918981,38.9105702230029,24016149,2024/02/01 16:09:25+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2700 - 2799 BLOCK OF Q STREET NW,395138.58,138079.31,2,2E,2,206,Cluster 4,000101 1,000101,Precinct 5,38.9105624348,-77.0560516903,,2024/02/01 14:40:00+00,2024/02/01 14:42:00+00,491235192,
-76.9974872661304,38.9531559120753,24033030,2024/03/03 23:23:18+00,EVENING,OTHERS,THEFT/OTHER,5166 - 5199 BLOCK OF SOUTH DAKOTA AVENUE NE,400218,142805.2,5,5A,4,406,Cluster 19,009508 2,009508,Precinct 66,38.9531481131,-76.9974849801,,2024/03/02 15:50:00+00,2024/03/02 16:25:00+00,491235208,
-77.0044954846125,38.9288068000931,24036587,2024/03/10 18:08:57+00,DAY,OTHERS,THEFT F/AUTO,100 - 379 BLOCK OF MICHIGAN AVENUE NE,399610.4,140102.24,5,5E,4,405,Cluster 21,002302 2,002302,Precinct 44,38.9287990063,-77.0044931979,,2024/03/10 12:00:00+00,2024/03/10 17:00:00+00,491235229,
-76.993205287493,38.8876010579506,24015967,2024/02/01 06:05:41+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,900 - 999 BLOCK OF INDEPENDENCE AVENUE SE,400589.6999985,135528.078651201,6,6B,1,107,Cluster 26,006700 3,006700,Precinct 88,38.8875932716,-76.9932030068,,2024/01/31 20:30:00+00,2024/02/01 02:42:00+00,491235244,
-76.9724116034162,38.9191294145608,24017146,2024/02/03 08:13:21+00,MIDNIGHT,OTHERS,THEFT F/AUTO,2100 - 2148 BLOCK OF QUEENS CHAPEL ROAD NE,402392.68,139028.32,5,5C,5,503,Cluster 22,011100 1,011100,Precinct 71,38.9191216215,-76.9724093273,,2024/02/03 03:40:00+00,2024/02/03 07:45:00+00,491235245,
-76.9937578770246,38.9215924980366,24004516,2024/01/10 00:24:15+00,EVENING,OTHERS,THEFT/OTHER,2300 - 2499 BLOCK OF WASHINGTON PLACE NE,400541.5,139301.4,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,38.9215847053,-76.9937555941,,2024/01/09 23:11:00+00,2024/01/10 00:05:00+00,491235262,
-76.9219870626171,38.8935651573616,24032814,2024/03/03 17:00:14+00,DAY,OTHERS,MOTOR VEHICLE THEFT,259 - 339 BLOCK OF 55TH STREET NE,406767.95,136193.01,7,7C,6,608,Cluster 31,007808 1,007808,Precinct 96,38.8935573676,-76.9219848038,,2024/03/03 12:56:00+00,2024/03/03 14:10:00+00,491235347,
-77.0229948898232,38.9274312164933,24028117,2024/02/23 17:09:46+00,DAY,OTHERS,THEFT/OTHER,2900 - 2918 BLOCK OF GEORGIA AVENUE NW,398006.3,139949.78,1,1E,3,304,Cluster 2,003100 1,003100,Precinct 37,38.9274234236,-77.0229925974,,2024/02/23 15:38:00+00,2024/02/23 15:51:00+00,491235408,
-77.0323282693395,38.963089293828,24031662,2024/03/01 05:41:40+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1328 - 1399 BLOCK OF PEABODY STREET NW,397198.4,143908.39,4,4A,4,402,Cluster 17,001804 3,001804,Precinct 60,38.9630814941,-77.0323259719,,2024/03/01 04:30:00+00,2024/03/01 04:59:00+00,491235434,
-76.9971592889955,38.920940787739,24025636,2024/02/19 01:40:36+00,EVENING,OTHERS,BURGLARY,500 - 799 BLOCK OF RHODE ISLAND AVENUE NE,400246.54,139229.04,5,5F,5,502,Cluster 21,009204 2,009204,Precinct 74,38.9209329952,-76.9971570051,,2024/02/18 22:19:00+00,2024/02/19 01:25:00+00,491235445,
-77.0376206125039,38.9482730752679,24030596,2024/02/28 06:37:02+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1600  - 1699 BLOCK OF DECATUR STREET NW,396739.05,142263.83,4,4E,4,404,Cluster 18,002600 2,002600,Precinct 48,38.9482652787,-77.0376183143,,2024/02/26 15:50:00+00,2024/02/26 18:15:00+00,491235446,
-77.0155709890025,38.9749531586375,24032169,2024/03/02 13:41:50+00,DAY,OTHERS,MOTOR VEHICLE THEFT,200 - 399 BLOCK OF CARROLL STREET NW,398650.93,145225.01,4,4B,4,401,Cluster 17,001702 2,001702,Precinct 63,38.9749453559,-77.015568696,,2024/03/02 03:19:00+00,2024/03/02 04:07:00+00,491235447,
-77.0313577201401,38.9296624326424,24002094,2024/01/05 02:12:10+00,EVENING,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF KENYON STREET NW,397281.24,140197.68,1,1A,3,302,Cluster 2,003000 1,003000,Precinct 39,38.9296546396,-77.031355425,,2024/01/05 00:00:00+00,2024/01/05 01:50:00+00,491235479,
-77.0460201992441,38.9232450075834,24013130,2024/01/27 03:09:08+00,EVENING,OTHERS,THEFT F/AUTO,1847 - 1999 BLOCK OF CALVERT STREET NW,396009.53,139485.83,1,1C,3,303,Cluster 1,004001 1,004001,Precinct 25,38.9232372164,-77.0460179,,2024/01/26 01:00:00+00,2024/01/26 18:00:00+00,491235481,
-76.963628844695,38.875770287779,24016498,2024/02/02 03:21:51+00,EVENING,OTHERS,ROBBERY,3000 - 3199 BLOCK OF M STREET SE,403156.243520882,134215.379577983,7,7B,6,605,Cluster 34,009901 1,009901,Precinct 108,38.8757625029,-76.9636265737,,2024/02/02 02:28:00+00,2024/02/02 03:10:00+00,491235482,
-76.9544112224126,38.8906893617838,24016907,2024/02/03 01:32:27+00,EVENING,OTHERS,THEFT/OTHER,3500 - 3531 BLOCK OF AMES STREET NE,403955.26,135871.87,7,7F,6,603,Cluster 32,009603 3,009603,Precinct 102,38.8906815738,-76.9544089536,,2024/02/02 21:44:00+00,2024/02/02 22:39:00+00,491235483,
-77.0143271515773,38.9748456692839,24033990,2024/03/05 18:42:34+00,DAY,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4,401,Cluster 17,001702 2,001702,Precinct 63,38.9748378665,-77.014324859,,2024/03/05 18:07:00+00,2024/03/05 18:10:00+00,491235520,
-76.9823231532282,38.9017432926249,24014888,2024/01/30 13:21:33+00,DAY,OTHERS,THEFT F/AUTO,NEAL STREET NE AND BLADENSBURG ROAD NE,401533.51830338,137098.10476466,5,5D,5,507,Cluster 23,008903 3,008903,Precinct 79,38.9017355031,-76.9823208751,,2024/01/30 02:00:00+00,2024/01/30 12:30:00+00,491235525,
-77.0265085208742,38.9149816866598,24013693,2024/01/28 06:12:35+00,MIDNIGHT,GUN,ROBBERY,1800 - 1899 BLOCK OF VERMONT AVENUE NW,397701.23,138567.86,1,1B,3,305,Cluster 3,004402 2,004402,Precinct 137,38.9149738964,-77.0265062282,,2024/01/28 01:45:00+00,2024/01/28 05:04:00+00,491235624,
-77.0219167248149,38.8998209210648,24019690,2024/02/07 23:50:41+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,H STREET NW AND 7TH STREET NW,398099.05231619,136884.78601246,2,2C,1,101,Cluster 8,005802 5,005802,Precinct 129,38.8998131338,-77.0219144343,DOWNTOWN,2024/02/07 21:35:00+00,2024/02/07 22:20:00+00,491235678,
-76.9874688508454,38.8421196295021,24016175,2024/02/01 20:38:48+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,13TH PLACE SE AND CONGRESS STREET SE,401088.07999896,130479.36002252,8,8C,7,705,Cluster 38,007304 4,007304,Precinct 120,38.8421118527,-76.9874665747,,2024/02/01 15:46:00+00,2024/02/01 17:24:00+00,491235815,
-76.9971592889955,38.920940787739,24013796,2024/01/28 07:46:48+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,500 - 799 BLOCK OF RHODE ISLAND AVENUE NE,400246.54,139229.04,5,5F,5,502,Cluster 21,009204 2,009204,Precinct 74,38.9209329952,-76.9971570051,,2024/01/28 00:35:00+00,2024/01/28 13:40:00+00,491235841,
-76.9344799042592,38.8885361398203,24021398,2024/02/11 01:24:30+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,4600 - 4699 BLOCK OF A STREET SE,405684.576067228,135633.897851299,7,7E,6,604,Cluster 33,009906 1,009906,Precinct 104,38.8885283511,-76.9344776422,,2024/02/11 00:04:00+00,,491235944,
-77.0035106007677,38.9152017421055,24012156,2024/01/25 13:19:49+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1822 - 1899 BLOCK OF 2ND STREET NE,399695.74,138591.96,5,5F,5,502,Cluster 21,008702 3,008702,Precinct 75,38.915193951,-77.0035083152,,2024/01/25 12:36:00+00,2024/01/25 13:13:00+00,491236037,
-77.0413596307263,38.9060696526083,24025947,2024/02/19 17:18:34+00,DAY,OTHERS,THEFT/OTHER,1200 - 1219 BLOCK OF CONNECTICUT AVENUE NW,396412.81,137579.03,2,2B,2,208,Cluster 6,010700 2,010700,Precinct 17,38.9060618647,-77.0413573339,GOLDEN TRIANGLE,2024/02/19 16:40:00+00,2024/02/19 17:08:00+00,491236042,
-76.9848382864725,38.8516301299502,24010637,2024/01/22 18:16:40+00,DAY,OTHERS,THEFT/OTHER,2500 - 2599 BLOCK OF 12TH PLACE SE,401316.275103174,131535.126615495,8,8C,7,704,Cluster 38,007404 3,007404,Precinct 117,38.8516223511,-76.9848360106,,2024/01/22 15:45:00+00,2024/01/22 17:26:00+00,491236145,
-77.0365213927157,38.9107612811413,24024942,2024/02/17 17:37:14+00,DAY,GUN,ROBBERY,1520 - 1599 BLOCK OF 16TH STREET NW,396832.67,138099.66,2,2B,2,208,Cluster 6,005303 2,005303,Precinct 15,38.9107534921,-77.0365190971,,2024/02/17 16:18:00+00,,491236167,
-77.070596761145,38.9546999904729,24034665,2024/03/06 23:04:48+00,EVENING,OTHERS,ROBBERY,3610 - 3699 BLOCK OF FESSENDEN STREET NW,393881.06,142978.97,3,3F,2,203,Cluster 10,001100 3,001100,Precinct 33,38.9546921939,-77.0705944523,,2024/03/06 20:44:00+00,2024/03/06 20:50:00+00,491236231,
-77.0275623948073,38.9170066965776,24031084,2024/03/01 14:07:41+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF U STREET NW,397609.9,138792.68,1,1B,3,305,Cluster 3,004401 1,004401,Precinct 22,38.916998906,-77.0275601016,,2024/02/29 02:09:00+00,2024/02/29 04:10:00+00,491236312,
-77.002804379058,38.9013319699006,24010197,2024/01/21 18:31:47+00,DAY,OTHERS,THEFT/OTHER,200 - 299 BLOCK OF I STREET NE,399756.94,137052.3,6,6C,1,104,Cluster 25,010602 3,010602,Precinct 144,38.9013241815,-77.0028020946,,2024/01/21 15:24:00+00,2024/01/21 17:45:00+00,491236333,
-77.018268284232,38.9415519356228,24420440,2024/02/07 18:21:22+00,DAY,OTHERS,THEFT/OTHER,4100 - 4199 BLOCK OF ILLINOIS AVENUE NW,398416.46,141517.21,4,4C,4,407,Cluster 18,002301 1,002301,Precinct 45,38.9415441397,-77.0182659925,,2024/01/31 16:30:00+00,2024/01/31 16:47:00+00,491236404,
-77.0408586548679,38.9052068287635,24015744,2024/01/31 22:06:19+00,EVENING,OTHERS,THEFT/OTHER,1130 - 1199 BLOCK OF CONNECTICUT AVENUE NW,396456.22,137483.23,2,2C,2,207,Cluster 6,010700 1,010700,Precinct 17,38.905199041,-77.0408563583,GOLDEN TRIANGLE,2024/01/31 19:58:00+00,2024/01/31 21:29:00+00,491236447,
-76.9699154541329,38.8600138465252,24010218,2024/01/21 19:10:58+00,DAY,OTHERS,THEFT/OTHER,2305 - 2399 BLOCK OF 25TH STREET SE,402611.31,132466.1,8,8B,7,702,Cluster 36,007502 1,007502,Precinct 134,38.8600060653,-76.9699131824,,2024/01/21 17:38:00+00,2024/01/21 19:02:00+00,491236466,
-77.0163751576107,38.8832476491012,24019404,2024/02/07 14:49:07+00,DAY,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF E STREET SW,398579.420316635,135044.922330752,6,6D,1,103,Cluster 9,010500 4,010500,Precinct 128,38.8832398652,-77.0163728698,SOUTHWEST,2024/01/30 23:40:00+00,2024/02/07 14:45:00+00,491236549,
-76.9890893186709,38.8438033603003,24022532,2024/02/13 04:45:41+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1200 - 1299 BLOCK OF SAVANNAH PLACE SE,400947.377950832,130666.247702689,8,8C,7,705,Cluster 39,007304 1,007304,Precinct 120,38.8437955831,-76.9890870425,,2024/02/12 23:00:00+00,2024/02/12 23:30:00+00,491236552,
-76.9978459953477,38.8444862606897,24011522,2024/01/23 05:00:00+00,MIDNIGHT,GUN,HOMICIDE,3011 - 3024 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400187.19,130742,8,8C,7,707,Cluster 39,010400 1,010400,Precinct 123,38.8444784836,-76.9978437159,,2024/01/24 02:01:00+00,2024/01/24 02:02:00+00,491236557,
-76.9836743580876,38.8688539297609,24035898,2024/03/08 05:00:00+00,MIDNIGHT,GUN,HOMICIDE,1400 - 1599 BLOCK OF RIDGE PLACE SE,401416.965311268,133447.11026527,8,8A,6,607,Cluster 34,007601 5,007601,Precinct 140,38.8688461469,-76.9836720814,,2024/03/09 02:26:00+00,2024/03/09 05:50:00+00,491236563,
-77.0805613872703,38.95038119726,24014003,2024/01/28 19:08:12+00,DAY,OTHERS,THEFT F/AUTO,4600 - 4699 BLOCK OF WISCONSIN AVENUE NW,393016.93,142500.26,3,3E,2,202,Cluster 11,001004 2,001004,Precinct 31,38.9503734019,-77.0805590756,,2024/01/27 04:55:00+00,2024/01/27 08:00:00+00,491243807,
-76.9332345067327,38.9060763655953,24002525,2024/01/05 23:06:33+00,EVENING,OTHERS,ROBBERY,4800 - 4815 BLOCK OF MEADE STREET NE,405791.2,137581.08,7,7C,6,602,Cluster 31,007806 2,007806,Precinct 93,38.9060685737,-76.9332322436,,2024/01/05 21:39:00+00,2024/01/05 22:30:00+00,491243816,
-76.94139642427,38.8897860194493,24001551,2024/01/04 01:29:12+00,EVENING,OTHERS,THEFT/OTHER,4100 - 4276 BLOCK OF EAST CAPITOL STREET,405084.425218671,135772.236347427,7,7F,6,603,Cluster 33,007703 1,007703,Precinct 103,38.8897782316,-76.9413941594,,2023/12/21 16:00:00+00,2023/12/21 17:00:00+00,491243823,
-76.9926415625808,38.9399367740861,24035807,2024/03/09 00:28:44+00,EVENING,OTHERS,THEFT F/AUTO,4020 - 4113 BLOCK OF 10TH STREET NE,400638.14,141337.78,5,5B,4,405,Cluster 20,009504 1,009504,Precinct 68,38.9399289776,-76.9926392789,,2024/03/06 22:00:00+00,2024/03/08 14:30:00+00,491243878,
-77.0403007981408,38.9042457411316,24013604,2024/01/27 23:25:28+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1129 BLOCK OF CONNECTICUT AVENUE NW,396504.56,137376.52,2,2C,2,207,Cluster 6,010700 1,010700,Precinct 17,38.9042379536,-77.0402985018,GOLDEN TRIANGLE,2024/01/27 18:20:00+00,2024/01/27 18:40:00+00,491243891,
-77.0368589925353,38.9274999127362,24024137,2024/02/16 05:29:09+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,3005 - 3019 BLOCK OF MOUNT PLEASANT STREET NW,396804.14,139957.8,1,1D,3,302,Cluster 2,002702 4,002702,Precinct 39,38.9274921204,-77.0368566958,,2024/02/16 02:54:00+00,2024/02/16 03:59:00+00,491243903,
-77.0265164912511,38.899824777953,24025484,2024/02/20 16:18:36+00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF H STREET NW,397700.05,136885.32,2,2C,2,209,Cluster 8,005802 5,005802,Precinct 129,38.8998169908,-77.0265141995,DOWNTOWN,2024/02/17 23:00:00+00,2024/02/18 20:57:00+00,491243904,
-77.023968880254,38.9162879934177,24005985,2024/01/12 19:05:15+00,DAY,OTHERS,THEFT/OTHER,1900 - 1999 BLOCK OF 9TH STREET NW,397921.52,138712.81,1,1B,3,305,Cluster 3,004402 2,004402,Precinct 137,38.9162802028,-77.0239665883,,2024/01/01 05:01:00+00,2024/01/12 18:52:00+00,491243934,
-77.0132189702357,38.9433069801473,24006977,2024/01/14 17:45:52+00,DAY,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF VARNUM STREET NW,398854.23,141711.96,4,4C,4,407,Cluster 18,002301 2,002301,Precinct 46,38.9432991837,-77.0132166799,,2024/01/13 19:00:00+00,2024/01/13 19:03:00+00,491243935,
-76.9756883472469,38.851095404536,24008205,2024/02/26 13:20:36+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2000 - 2099 BLOCK OF BRUCE PLACE SE,402110.53,131475.94,8,8C,7,704,Cluster 38,007404 1,007404,Precinct 117,38.8510876253,-76.9756860743,,2024/01/17 14:05:00+00,2024/01/17 19:00:00+00,491243936,
-76.9829357145277,38.8876009010978,24025085,2024/02/18 03:00:20+00,EVENING,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF INDEPENDENCE AVENUE SE,401480.677087327,135528.177723201,7,7D,1,107,Cluster 26,006801 2,006801,Precinct 87,38.887593115,-76.9829334372,,2024/02/17 22:44:00+00,2024/02/17 22:55:00+00,491243938,
-76.9673056374094,38.918936670629,24025282,2024/02/18 07:49:10+00,MIDNIGHT,OTHERS,THEFT F/AUTO,2300 - 3099 BLOCK OF V STREET NE,402835.48,139007.07,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,38.9189288774,-76.9673033629,,2024/02/18 05:00:00+00,2024/02/18 07:15:00+00,491243939,
-76.9705280755159,38.919705217534,24025834,2024/02/19 10:10:48+00,MIDNIGHT,OTHERS,THEFT F/AUTO,2117 - 2299 BLOCK OF BLADENSBURG ROAD NE,402556,139092.29,5,5C,5,503,Cluster 22,011100 1,011100,Precinct 71,38.9196974243,-76.9705258,,2024/02/19 05:15:00+00,2024/02/19 08:00:00+00,491244084,
-77.0259886267312,38.904915428941,24037751,2024/03/13 03:34:54+00,MIDNIGHT,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF 10TH STREET NW,397746,137450.41,2,2G,3,307,Cluster 8,004902 3,004902,Precinct 129,38.9049076407,-77.0259863348,,2024/03/12 17:31:00+00,2024/03/12 20:27:00+00,491244086,
-77.0151859764416,38.8845594335037,24027790,2024/02/23 00:14:36+00,EVENING,OTHERS,THEFT/OTHER,400 - 439 BLOCK OF 3RD STREET SW,398682.62294073,135190.522586887,6,6D,1,103,Cluster 9,010500 4,010500,Precinct 128,38.8845516489,-77.0151836886,SOUTHWEST,2024/02/19 16:30:00+00,2024/02/19 17:13:00+00,491244087,
-77.0852905898106,38.9599197636489,24030556,2024/02/28 02:33:18+00,EVENING,OTHERS,THEFT/OTHER,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,392607.98,143559.5,3,3E,2,202,Cluster 11,001004 1,001004,Precinct 31,38.9599119666,-77.085288276,FRIENDSHIP HEIGHTS,2024/02/23 19:00:00+00,,491244088,
-77.0167686279994,38.9126125860519,24036397,2024/03/10 06:20:33+00,MIDNIGHT,GUN,ROBBERY,400 - 421 BLOCK OF R STREET NW,398545.88,138304.67,5,5E,3,308,Cluster 21,004600 2,004600,Precinct 19,38.9126047959,-77.0167663385,,2024/03/10 04:31:00+00,2024/03/10 06:19:00+00,491244089,
-76.9945316363521,38.8766789184171,24020493,2024/02/09 09:46:15+00,MIDNIGHT,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF POTOMAC AVENUE SE,400474.7,134315.63,8,8F,1,106,Cluster 27,007203 2,007203,Precinct 131,38.8766711347,-76.9945293559,CAPITOL RIVERFRONT,2024/02/09 08:48:00+00,2024/02/09 09:24:00+00,491244092,
-77.0151859764416,38.8845594335037,24420508,2024/02/09 23:23:08+00,EVENING,OTHERS,THEFT/OTHER,400 - 439 BLOCK OF 3RD STREET SW,398682.62294073,135190.522586887,6,6D,1,103,Cluster 9,010500 4,010500,Precinct 128,38.8845516489,-77.0151836886,SOUTHWEST,2024/01/28 21:00:00+00,2024/01/29 00:00:00+00,491244093,
-77.0374846595083,38.9170102405645,24020842,2024/02/09 23:44:23+00,EVENING,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF U STREET NW,396749.41,138793.38,2,2B,3,301,Cluster 6,004201 1,004201,Precinct 141,38.9170024503,-77.0374823633,,2024/02/09 14:00:00+00,2024/02/09 22:00:00+00,491244176,
-77.0355145968847,38.9170091443798,24420664,2024/02/23 04:22:11+00,MIDNIGHT,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF U STREET NW,396920.26,138793.19,1,1B,3,301,Cluster 6,004300 3,004300,Precinct 22,38.9170013541,-77.0355123012,,2024/02/05 22:50:00+00,2024/02/06 00:00:00+00,491244180,
-77.0234584123968,38.9085821825546,24000745,2024/01/02 15:15:19+00,DAY,OTHERS,MOTOR VEHICLE THEFT,800 - 899 BLOCK OF O STREET NW,397965.57,137857.39,2,2G,3,307,Cluster 7,004901 2,004901,Precinct 18,38.9085743935,-77.023456121,,2024/01/02 00:00:00+00,2024/01/02 13:00:00+00,491244183,
-77.0232207460781,38.9392624096839,24420245,2024/01/28 01:22:03+00,EVENING,OTHERS,THEFT/OTHER,3900 - 3999 BLOCK OF 8TH STREET NW,397987.05,141263.15,4,4C,4,407,Cluster 18,002400 4,002400,Precinct 45,38.9392546144,-77.0232184529,,2024/01/11 18:36:00+00,2024/01/11 18:37:00+00,491244200,
-76.9896319359572,38.9447309378166,24006652,2024/01/14 01:06:39+00,EVENING,OTHERS,THEFT F/AUTO,4400 - 4499 BLOCK OF JOSEPH PLACE NE,400899,141870,5,5A,4,405,Cluster 20,009504 2,009504,Precinct 67,38.9447231402,-76.9896296529,,2024/01/13 15:00:00+00,2024/01/13 17:00:00+00,491244224,
-76.9305807218589,38.9085408974159,24009761,2024/01/20 18:55:22+00,DAY,OTHERS,MOTOR VEHICLE THEFT,4900 - 4999 BLOCK OF QUARLES STREET NE,406021.171779541,137854.83474936,7,7C,6,602,Cluster 31,007806 1,007806,Precinct 93,38.9085331054,-76.9305784597,,2024/01/10 14:00:00+00,2024/01/20 18:45:00+00,491244225,
